object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,standardized_period,standardized_type,standardized_material,culture,data_quality_score,_source,_sourceId,_sourceType,_url,_imageUrl,_accessionNumber,_onView,_classification,_startYear,_dates,_endYear,_image_valid,is_duplicate,title_original_en,period_original_en,type_original_en,material_original_en,description_original_en,culture_original_en,credit_line_original_en,standardized_period_original_en,standardized_type_original_en,standardized_material_original_en,aligned_museum,aligned_period,aligned_type,aligned_material
224322,Sojourner真相，说出真相,2018,写论文,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224322,https://brooklynmuseum.b-cdn.net/collections/objects/2018.58_PS9.jpg,,,2018.58,2026-05-27,2018,写论文,未知,未知,0.7,sanity,224322,collectionObject,https://www.brooklynmuseum.org/objects/224322,https://brooklynmuseum.b-cdn.net/collections/objects/2018.58_PS9.jpg,2018.58,False,Work on Paper,2018,2018,2018,,False,"Sojourner Truth, Speak the Truth",2018,Work on Paper,,,Unknown,,2018,Work on Paper,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),写论文,
224868,问题？,2018,媒体艺术,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224868,,,,2020.25.1,2026-05-27,2018,媒体艺术,未知,未知,0.7,sanity,224868,collectionObject,https://www.brooklynmuseum.org/objects/224868,,2020.25.1,False,Media Art,2018,2018,2018,False,False,QUESTIONS?,2018,Media Art,,,Unknown,,2018,Media art,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),媒体艺术,
224554,阿金顿科梅达斯,2018,媒体,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224554,https://brooklynmuseum.b-cdn.net/collections/objects/2018.22_view01_SC.jpg,,,2018.22,2026-05-27,2018,媒体艺术,未知,未知,0.7,sanity,224554,collectionObject,https://www.brooklynmuseum.org/objects/224554,https://brooklynmuseum.b-cdn.net/collections/objects/2018.22_view01_SC.jpg,2018.22,False,Media,2018,2018,2018,,False,akingdoncomethas,2018,Media,,,Unknown,,2018,Media art,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),媒体艺术,
226115,2018年4月15日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226115,,,,2022.54.3,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226115,collectionObject,https://www.brooklynmuseum.org/objects/226115,,2022.54.3,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"April 15, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226166,2019年2月18日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226166,,,,2022.54.54,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226166,collectionObject,https://www.brooklynmuseum.org/objects/226166,,2022.54.54,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"February 18, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226136,2018年7月11日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226136,,,,2022.54.24,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226136,collectionObject,https://www.brooklynmuseum.org/objects/226136,,2022.54.24,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"July 11, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226170,2019年3月9日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226170,,,,2022.54.58,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226170,collectionObject,https://www.brooklynmuseum.org/objects/226170,,2022.54.58,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"March 9, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226168,2019年3月2日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226168,,,,2022.54.56,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226168,collectionObject,https://www.brooklynmuseum.org/objects/226168,,2022.54.56,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"March 2, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226184,2019年4月14日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226184,,,,2022.54.72,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226184,collectionObject,https://www.brooklynmuseum.org/objects/226184,,2022.54.72,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"April 14, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226155,2018年11月9日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226155,,,,2022.54.43,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226155,collectionObject,https://www.brooklynmuseum.org/objects/226155,,2022.54.43,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"November 9, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226131,2018年6月14日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226131,,,,2022.54.19,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226131,collectionObject,https://www.brooklynmuseum.org/objects/226131,,2022.54.19,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"June 14, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226165,2019年2月8日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226165,,,,2022.54.53,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226165,collectionObject,https://www.brooklynmuseum.org/objects/226165,,2022.54.53,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"February 8, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226137,2018年7月30日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226137,,,,2022.54.25,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226137,collectionObject,https://www.brooklynmuseum.org/objects/226137,,2022.54.25,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"July 30, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226124,2018年5月20日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226124,,,,2022.54.12,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226124,collectionObject,https://www.brooklynmuseum.org/objects/226124,,2022.54.12,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"May 20, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226125,2018年5月20日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226125,,,,2022.54.13,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226125,collectionObject,https://www.brooklynmuseum.org/objects/226125,,2022.54.13,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"May 20, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226133,2018年6月16日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226133,,,,2022.54.21,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226133,collectionObject,https://www.brooklynmuseum.org/objects/226133,,2022.54.21,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"June 16, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226148,2018年10月6日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226148,,,,2022.54.36,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226148,collectionObject,https://www.brooklynmuseum.org/objects/226148,,2022.54.36,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"October 6, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226162,2019年1月18日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226162,,,,2022.54.50,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226162,collectionObject,https://www.brooklynmuseum.org/objects/226162,,2022.54.50,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"January 18, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226157,2018年11月15日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226157,,,,2022.54.45,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226157,collectionObject,https://www.brooklynmuseum.org/objects/226157,,2022.54.45,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"November 15, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226120,2018年4月28日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226120,,,,2022.54.8,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226120,collectionObject,https://www.brooklynmuseum.org/objects/226120,,2022.54.8,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"April 28, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226177,2019年3月31日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226177,,,,2022.54.65,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226177,collectionObject,https://www.brooklynmuseum.org/objects/226177,,2022.54.65,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"March 31, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226176,2019年3月31日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226176,,,,2022.54.64,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226176,collectionObject,https://www.brooklynmuseum.org/objects/226176,,2022.54.64,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"March 31, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226146,2018年9月28日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226146,,,,2022.54.34,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226146,collectionObject,https://www.brooklynmuseum.org/objects/226146,,2022.54.34,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"September 28, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226145,2018年9月23日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226145,,,,2022.54.33,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226145,collectionObject,https://www.brooklynmuseum.org/objects/226145,,2022.54.33,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"September 23, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226156,2018年11月9日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226156,,,,2022.54.44,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226156,collectionObject,https://www.brooklynmuseum.org/objects/226156,,2022.54.44,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"November 9, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226173,2019年3月21日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226173,,,,2022.54.61,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226173,collectionObject,https://www.brooklynmuseum.org/objects/226173,,2022.54.61,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"March 21, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226172,2019年3月16日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226172,,,,2022.54.60,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226172,collectionObject,https://www.brooklynmuseum.org/objects/226172,,2022.54.60,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"March 16, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226163,2019年2月1日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226163,,,,2022.54.51,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226163,collectionObject,https://www.brooklynmuseum.org/objects/226163,,2022.54.51,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"February 1, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226124,2018年5月20日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226124,,,,2022.54.12,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226124,collectionObject,https://www.brooklynmuseum.org/objects/226124,,2022.54.12,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"May 20, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226135,2018年7月8日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226135,,,,2022.54.23,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226135,collectionObject,https://www.brooklynmuseum.org/objects/226135,,2022.54.23,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"July 8, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226179,2019年4月8日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226179,,,,2022.54.67,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226179,collectionObject,https://www.brooklynmuseum.org/objects/226179,,2022.54.67,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"April 8, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226144,2018年9月23日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226144,,,,2022.54.32,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226144,collectionObject,https://www.brooklynmuseum.org/objects/226144,,2022.54.32,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"September 23, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226149,2018年10月13日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226149,,,,2022.54.37,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226149,collectionObject,https://www.brooklynmuseum.org/objects/226149,,2022.54.37,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"October 13, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226116,2018年4月15日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226116,,,,2022.54.4,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226116,collectionObject,https://www.brooklynmuseum.org/objects/226116,,2022.54.4,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"April 15, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226113,2018年4月15日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226113,,,,2022.54.1,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226113,collectionObject,https://www.brooklynmuseum.org/objects/226113,,2022.54.1,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"April 15, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226129,2018年6月5日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226129,,,,2022.54.17,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226129,collectionObject,https://www.brooklynmuseum.org/objects/226129,,2022.54.17,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"June 5, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226139,2018年7月31日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226139,,,,2022.54.27,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226139,collectionObject,https://www.brooklynmuseum.org/objects/226139,,2022.54.27,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"July 31, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226153,2018年10月31日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226153,,,,2022.54.41,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226153,collectionObject,https://www.brooklynmuseum.org/objects/226153,,2022.54.41,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"October 31, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226148,2018年10月6日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226148,,,,2022.54.36,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226148,collectionObject,https://www.brooklynmuseum.org/objects/226148,,2022.54.36,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"October 6, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226162,2019年1月18日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226162,,,,2022.54.50,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226162,collectionObject,https://www.brooklynmuseum.org/objects/226162,,2022.54.50,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"January 18, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226120,2018年4月28日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226120,,,,2022.54.8,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226120,collectionObject,https://www.brooklynmuseum.org/objects/226120,,2022.54.8,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"April 28, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226177,2019年3月31日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226177,,,,2022.54.65,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226177,collectionObject,https://www.brooklynmuseum.org/objects/226177,,2022.54.65,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"March 31, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226171,2019年3月13日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226171,,,,2022.54.59,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226171,collectionObject,https://www.brooklynmuseum.org/objects/226171,,2022.54.59,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"March 13, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226119,2018年4月28日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226119,,,,2022.54.7,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226119,collectionObject,https://www.brooklynmuseum.org/objects/226119,,2022.54.7,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"April 28, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226167,2019年2月21日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226167,,,,2022.54.55,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226167,collectionObject,https://www.brooklynmuseum.org/objects/226167,,2022.54.55,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"February 21, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226176,2019年3月31日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226176,,,,2022.54.64,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226176,collectionObject,https://www.brooklynmuseum.org/objects/226176,,2022.54.64,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"March 31, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226146,2018年9月28日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226146,,,,2022.54.34,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226146,collectionObject,https://www.brooklynmuseum.org/objects/226146,,2022.54.34,False,Photograph,2018,"2018–2019, printed 2024",2024,False,True,"September 28, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226161,2019年1月14日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226161,,,,2022.54.49,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226161,collectionObject,https://www.brooklynmuseum.org/objects/226161,,2022.54.49,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"January 14, 2019","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
226147,2018年9月28日,2018-2019年，2024年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226147,,,,2022.54.35,2026-05-27,清朝（2018-2019）,照片,未知,未知,0.7,sanity,226147,collectionObject,https://www.brooklynmuseum.org/objects/226147,,2022.54.35,False,Photograph,2018,"2018–2019, printed 2024",2024,False,False,"September 28, 2018","2018–2019, printed 2024",Photograph,,,Unknown,,Qing dynasty (2018-2019),Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),照片,
